uid,formula,charge,n_c,computed_cm,scaled_cm,predicted_svr_cm,intensity_km_mol,family
283,C18H12+,1,18,1649.1831,1586.5141422,1584.72767378475,40.5759,CC-stretch
283,C18H12+,1,18,3196.9443,3075.4604166,3064.347239222,0.7961,CH-stretch
283,C18H12+,1,18,3197.4485,3075.945457,3064.82168284784,1.8857,CH-stretch
283,C18H12+,1,18,3206.2078,3084.3719036,3073.20087892829,1.7198,CH-stretch
283,C18H12+,1,18,3208.9575,3087.017115,3075.82270000442,3.0507,CH-stretch
283,C18H12+,1,18,3224.0163,3101.5036806,3090.19478406427,8.2391,CH-stretch
283,C18H12+,1,18,3236.7793,3113.7816866,3102.28680178957,25.9175,CH-stretch
293,C17H11N,0,17,52.6104,50.6112048,57.5121707101735,0.3416,low / skeletal
293,C17H11N,0,17,80.1736,77.1270032,83.8056529673377,0.3168,low / skeletal
293,C17H11N,0,17,138.3073,133.0516226,139.19490611374,0.7938,low / skeletal
293,C17H11N,0,17,184.5148,177.5032376,183.701135839136,0.0102,low / skeletal
293,C17H11N,0,17,194.232,186.851184,193.019283730475,0.5143,low / skeletal
293,C17H11N,0,17,243.978,234.706836,239.597364180769,7.1349,low / skeletal
293,C17H11N,0,17,301.6968,290.2323216,295.689215978999,0.0003,low / skeletal
293,C17H11N,0,17,301.9783,290.5031246,296.400613801582,0.0392,low / skeletal
293,C17H11N,0,17,397.4236,382.3215032,387.40215405408,1.1691,low / skeletal
293,C17H11N,0,17,405.9552,390.5289024,395.028294387003,1.722,low / skeletal
293,C17H11N,0,17,454.1197,436.8631514,441.049647744686,2.0205,low / skeletal
293,C17H11N,0,17,498.156,479.226072,483.306967677797,1.7307,low / skeletal
293,C17H11N,0,17,498.7726,479.8192412,483.034393385136,12.578,low / skeletal
293,C17H11N,0,17,508.0607,488.7543934,493.254551566165,1.7427,low / skeletal
293,C17H11N,0,17,537.9566,517.5142492,521.346880848625,0.0976,low / skeletal
293,C17H11N,0,17,571.4726,549.7566412,553.664522515872,3.6597,low / skeletal
293,C17H11N,0,17,585.0951,562.8614862,566.550519376157,0.0531,low / skeletal
293,C17H11N,0,17,595.8467,573.2045254,577.664531949351,1.0813,low / skeletal
293,C17H11N,0,17,602.2529,579.3672898,583.876460859907,0.6326,low / skeletal
293,C17H11N,0,17,609.5014,586.3403468,589.188270713459,5.6838,low / skeletal
293,C17H11N,0,17,701.0436,674.4039432,677.988981555519,3.07,CH-oop
293,C17H11N,0,17,712.3212,685.2529944,688.036515393877,1.4264,CH-oop
293,C17H11N,0,17,714.8885,687.722737,690.859818865267,4.1783,CH-oop
293,C17H11N,0,17,774.144,744.726528,746.702665130574,3.0917,CH-oop
293,C17H11N,0,17,784.2446,754.4433052,754.478279028982,20.6849,CH-oop
293,C17H11N,0,17,809.4973,778.7364026,781.819834093929,0.2108,CH-oop
293,C17H11N,0,17,817.3886,786.3278332,785.460299752255,28.0154,CH-oop
293,C17H11N,0,17,836.4652,804.6795224,800.082903824956,62.6271,CH-oop
293,C17H11N,0,17,873.6827,840.4827574,840.956549010367,12.8419,CH-oop
293,C17H11N,0,17,884.7119,851.0928478,850.815905531662,21.8507,CH-oop
293,C17H11N,0,17,893.2849,859.3400738,861.605699048481,2.2087,CH-oop
293,C17H11N,0,17,905.5153,871.1057186,872.211621829423,4.4384,CH-oop
293,C17H11N,0,17,914.234,879.493108,881.412952153109,1.1604,CH-oop
293,C17H11N,0,17,920.9885,885.990937,887.779318637251,5.4227,CH-oop
293,C17H11N,0,17,981.2843,943.9954966,945.072634151593,0.0081,CH-oop
293,C17H11N,0,17,986.754,949.257348,950.100294860942,1.8673,ring / CH-ip
293,C17H11N,0,17,1006.3111,968.0712782,968.902917710378,0.9455,ring / CH-ip
293,C17H11N,0,17,1024.3589,985.4332618,986.262825872126,0.017,ring / CH-ip
293,C17H11N,0,17,1031.2405,992.053361,992.805124847738,0.4433,ring / CH-ip
293,C17H11N,0,17,1033.5658,994.2902996,995.044809214965,0.1738,ring / CH-ip
293,C17H11N,0,17,1047.5326,1007.7263612,1009.35150481607,1.4717,ring / CH-ip
293,C17H11N,0,17,1076.9988,1036.0728456,1036.60617522331,2.3584,ring / CH-ip
293,C17H11N,0,17,1096.4781,1054.8119322,1055.05791294,4.5902,ring / CH-ip
293,C17H11N,0,17,1116.5153,1074.0877186,1074.49130855197,3.8813,ring / CH-ip
293,C17H11N,0,17,1189.7437,1144.5334394,1144.31632617796,1.8772,CH-ip-bend
293,C17H11N,0,17,1202.9449,1157.2329938,1156.97152165089,0.9939,CH-ip-bend
293,C17H11N,0,17,1224.0514,1177.5374468,1177.18571157251,1.0186,CH-ip-bend
293,C17H11N,0,17,1228.9951,1182.2932862,1181.97657780667,0.3415,CH-ip-bend
293,C17H11N,0,17,1243.6948,1196.4343976,1195.98244888726,1.4604,CH-ip-bend
293,C17H11N,0,17,1281.2729,1232.5845298,1232.26769230974,0.3322,CH-ip-bend
293,C17H11N,0,17,1291.5168,1242.4391616,1241.5277265634,3.4475,CH-ip-bend
293,C17H11N,0,17,1302.0098,1252.5334276,1251.71960418087,2.4709,CC-stretch/CH-ip
293,C17H11N,0,17,1314.6721,1264.7145602,1262.89409954987,11.1366,CC-stretch/CH-ip
293,C17H11N,0,17,1350.1056,1298.8015872,1297.66206200063,3.8306,CC-stretch/CH-ip
293,C17H11N,0,17,1370.6334,1318.5493308,1317.86238081692,2.5541,CC-stretch/CH-ip
293,C17H11N,0,17,1393.1553,1340.2153986,1339.6003913972,2.6498,CC-stretch/CH-ip
293,C17H11N,0,17,1411.0278,1357.4087436,1355.81181507539,9.4986,CC-stretch/CH-ip
293,C17H11N,0,17,1414.1989,1360.4593418,1359.93628468593,0.2432,CC-stretch/CH-ip
293,C17H11N,0,17,1461.3343,1405.8035966,1402.96530459463,14.451,CC-stretch/CH-ip
293,C17H11N,0,17,1481.109,1424.826858,1422.59567160336,7.204,CC-stretch/CH-ip
293,C17H11N,0,17,1497.7803,1440.8646486,1438.83550044728,3.8303,CC-stretch/CH-ip
293,C17H11N,0,17,1513.8612,1456.3344744,1454.6081786942,0.3642,CC-stretch/CH-ip
293,C17H11N,0,17,1543.3462,1484.6990444,1479.91279339059,30.2489,CC-stretch/CH-ip
293,C17H11N,0,17,1570.6608,1510.9756896,1508.30799012179,9.3545,CC-stretch
293,C17H11N,0,17,1584.7123,1524.4932326,1522.55344241941,1.4981,CC-stretch
293,C17H11N,0,17,1613.71,1552.38902,1551.18333366672,4.3161,CC-stretch
293,C17H11N,0,17,1636.7692,1574.5719704,1572.0207420841,10.7015,CC-stretch
293,C17H11N,0,17,3179.5681,3058.7445122,3047.67108624581,0.5484,CH-stretch
293,C17H11N,0,17,3183.2607,3062.2967934,3048.89990441547,22.7732,CH-stretch
293,C17H11N,0,17,3184.0131,3063.0206022,3050.15684593099,17.5854,CH-stretch
293,C17H11N,0,17,3192.0171,3070.7204502,3057.96068143804,16.1703,CH-stretch
293,C17H11N,0,17,3206.753,3084.896386,3070.84009928771,27.9147,CH-stretch
293,C17H11N,0,17,3208.8571,3086.9205302,3072.80865889697,28.354,CH-stretch
293,C17H11N,0,17,3215.1156,3092.9412072,3080.44399010161,12.4529,CH-stretch
293,C17H11N,0,17,3220.2637,3097.8936794,3085.73592633181,8.9293,CH-stretch
293,C17H11N,0,17,3226.2619,3103.6639478,3091.86878418351,5.116,CH-stretch
293,C17H11N,0,17,3234.3173,3111.4132426,3096.16059923546,38.0296,CH-stretch
293,C17H11N,0,17,3240.8361,3117.6843282,3103.55393619882,26.8685,CH-stretch
294,C17H11N+,1,17,42.857,41.228434,48.1470874025797,0.4182,low / skeletal
294,C17H11N+,1,17,74.5343,71.7019966,78.5156034630593,0.0174,low / skeletal
294,C17H11N+,1,17,131.4393,126.4446066,132.704904938159,0.7156,low / skeletal
294,C17H11N+,1,17,176.8337,170.1140194,176.365614479184,0.0005,low / skeletal
294,C17H11N+,1,17,191.4675,184.191735,190.416045939498,0.6591,low / skeletal
294,C17H11N+,1,17,229.6549,220.9280138,226.433246333598,12.3884,low / skeletal
294,C17H11N+,1,17,295.7142,284.4770604,290.408944814439,0.9781,low / skeletal
294,C17H11N+,1,17,295.9622,284.7156364,290.125862027005,0.355,low / skeletal
294,C17H11N+,1,17,389.2801,374.4874562,379.708341065272,1.9414,low / skeletal
294,C17H11N+,1,17,389.9776,375.1584512,379.823309698129,2.071,low / skeletal
294,C17H11N+,1,17,436.4272,419.8429664,424.274211664364,1.6913,low / skeletal
294,C17H11N+,1,17,472.3166,454.3685692,458.625837353061,3.7072,low / skeletal
294,C17H11N+,1,17,492.3661,473.6561882,478.197576096901,2.5072,low / skeletal
294,C17H11N+,1,17,497.3474,478.4481988,483.20831863795,0.7679,low / skeletal
294,C17H11N+,1,17,511.6079,492.1667998,496.175001735209,0.5335,low / skeletal
294,C17H11N+,1,17,527.2704,507.2341248,510.943782068076,7.0261,low / skeletal
294,C17H11N+,1,17,567.4129,545.8512098,550.116791021758,3.4926,low / skeletal
294,C17H11N+,1,17,572.7446,550.9803052,554.775608767825,0.3568,low / skeletal
294,C17H11N+,1,17,579.6396,557.6132952,561.889082075456,16.8541,low / skeletal
294,C17H11N+,1,17,595.2872,572.6662864,577.024989542582,15.0106,low / skeletal
294,C17H11N+,1,17,698.4172,671.8773464,675.680462444352,5.9186,CH-oop
294,C17H11N+,1,17,708.256,681.342272,684.93313801434,2.029,CH-oop
294,C17H11N+,1,17,712.5911,685.5126382,688.422686426041,6.2727,CH-oop
294,C17H11N+,1,17,771.171,741.866502,744.334555555949,2.7259,CH-oop
294,C17H11N+,1,17,790.1838,760.1568156,761.590382816509,34.9819,CH-oop
294,C17H11N+,1,17,807.1012,776.4313544,779.536419326093,0.0588,CH-oop
294,C17H11N+,1,17,812.0868,781.2275016,783.012089261256,16.8092,CH-oop
294,C17H11N+,1,17,846.5483,814.3794646,815.250337544897,51.9919,CH-oop
294,C17H11N+,1,17,883.5763,850.0004006,851.6923670396,0.8034,CH-oop
294,C17H11N+,1,17,889.6754,855.8677348,858.03601854043,17.1399,CH-oop
294,C17H11N+,1,17,895.3784,861.3540208,862.167503676882,43.066,CH-oop
294,C17H11N+,1,17,909.7906,875.2185572,877.199729340601,3.7449,CH-oop
294,C17H11N+,1,17,918.3748,883.4765576,885.910499793068,5.0086,CH-oop
294,C17H11N+,1,17,926.371,891.168902,892.479865720391,5.7064,CH-oop
294,C17H11N+,1,17,993.7933,956.0291546,957.035637063387,0.0076,ring / CH-ip
294,C17H11N+,1,17,1007.6093,969.3201466,970.221597391079,1.6845,ring / CH-ip
294,C17H11N+,1,17,1026.3987,987.3955494,988.243612232667,0.2928,ring / CH-ip
294,C17H11N+,1,17,1037.3857,997.9650434,998.748030068046,0.0111,ring / CH-ip
294,C17H11N+,1,17,1042.3999,1002.7887038,1004.62210450524,5.645,ring / CH-ip
294,C17H11N+,1,17,1055.0626,1014.9702212,1015.6473327437,0.4746,ring / CH-ip
294,C17H11N+,1,17,1060.175,1019.88835,1020.5339763803,0.0554,ring / CH-ip
294,C17H11N+,1,17,1082.6529,1041.5120898,1041.45071202545,42.9774,ring / CH-ip
294,C17H11N+,1,17,1099.0024,1057.2403088,1057.39301686276,28.5844,ring / CH-ip
294,C17H11N+,1,17,1122.1471,1079.5055102,1080.18028746951,1.9576,ring / CH-ip
294,C17H11N+,1,17,1180.3004,1135.4489848,1134.64891116236,43.5836,CH-ip-bend
294,C17H11N+,1,17,1186.8158,1141.7167996,1141.66285302212,2.983,CH-ip-bend
294,C17H11N+,1,17,1200.996,1155.358152,1154.76574050443,24.7201,CH-ip-bend
294,C17H11N+,1,17,1240.32,1193.18784,1192.43013896726,18.4613,CH-ip-bend
294,C17H11N+,1,17,1273.1741,1224.7934842,1224.11831958575,19.8613,CH-ip-bend
294,C17H11N+,1,17,1284.3931,1235.5861622,1233.26954006046,112.0137,CH-ip-bend
294,C17H11N+,1,17,1291.5055,1242.428291,1240.8791630246,52.7375,CH-ip-bend
294,C17H11N+,1,17,1317.5203,1267.4545286,1266.60619981898,10.9578,CC-stretch/CH-ip
294,C17H11N+,1,17,1320.281,1270.110322,1269.07647873233,25.3119,CC-stretch/CH-ip
294,C17H11N+,1,17,1342.4297,1291.4173714,1290.23574085173,24.5014,CC-stretch/CH-ip
294,C17H11N+,1,17,1358.3699,1306.7518438,1304.74813540968,73.1561,CC-stretch/CH-ip
294,C17H11N+,1,17,1375.5377,1323.2672674,1323.06765063998,0.8872,CC-stretch/CH-ip
294,C17H11N+,1,17,1397.9883,1344.8647446,1340.62017222548,213.8187,CC-stretch/CH-ip
294,C17H11N+,1,17,1412.51,1358.83462,1357.39401354436,40.8831,CC-stretch/CH-ip
294,C17H11N+,1,17,1460.9436,1405.4277432,1404.08342127435,0.047,CC-stretch/CH-ip
294,C17H11N+,1,17,1481.5113,1425.2138706,1422.342963965,79.7238,CC-stretch/CH-ip
294,C17H11N+,1,17,1483.0434,1426.6877508,1425.21470479165,2.1774,CC-stretch/CH-ip
294,C17H11N+,1,17,1501.3029,1444.2533898,1442.28784526303,15.8428,CC-stretch/CH-ip
294,C17H11N+,1,17,1544.7072,1486.0083264,1478.67220477641,300.8381,CC-stretch/CH-ip
294,C17H11N+,1,17,1549.9963,1491.0964406,1489.27879570365,10.0269,CC-stretch/CH-ip
294,C17H11N+,1,17,1567.3726,1507.8124412,1503.61731419399,127.1415,CC-stretch
294,C17H11N+,1,17,1582.1006,1521.9807772,1518.88061985178,78.8876,CC-stretch
294,C17H11N+,1,17,1596.6739,1536.0002918,1532.2718646773,101.4845,CC-stretch
294,C17H11N+,1,17,1610.8444,1549.6323128,1548.0195867119,7.6799,CC-stretch
294,C17H11N+,1,17,1611.8304,1550.5808448,1546.06394012629,155.1835,CC-stretch
294,C17H11N+,1,17,1640.1404,1577.8150648,1576.31129090502,10.7652,CC-stretch
294,C17H11N+,1,17,3208.2978,3086.3824836,3075.2058203032,0.3613,CH-stretch
294,C17H11N+,1,17,3211.0961,3089.0744482,3077.85480540953,1.8187,CH-stretch
294,C17H11N+,1,17,3220.3647,3097.9908414,3086.72988681462,1.3495,CH-stretch
294,C17H11N+,1,17,3220.4849,3098.1064738,3086.79796672091,3.8225,CH-stretch
294,C17H11N+,1,17,3227.8275,3105.170055,3093.81339554129,4.3573,CH-stretch
294,C17H11N+,1,17,3231.1803,3108.3954486,3097.09571334526,0.3453,CH-stretch
294,C17H11N+,1,17,3237.1678,3114.1554236,3102.75727606794,3.9047,CH-stretch
294,C17H11N+,1,17,3241.0487,3117.8888494,3106.41455426631,6.9246,CH-stretch
294,C17H11N+,1,17,3242.7483,3119.5238646,3108.05875310945,5.9855,CH-stretch
294,C17H11N+,1,17,3249.8193,3126.3261666,3114.82523280802,5.714,CH-stretch
294,C17H11N+,1,17,3255.9859,3132.2584358,3120.77427150005,3.056,CH-stretch
546,C32H18+,1,32,14.0497,13.5158114,20.9339310458065,0.151,low / skeletal
546,C32H18+,1,32,65.4433,62.9564546,70.0032117647661,0.032,low / skeletal
546,C32H18+,1,32,82.9286,79.7773132,86.5651721989496,3.2157,low / skeletal
546,C32H18+,1,32,111.6189,107.3773818,114.162978025092,0.0528,low / skeletal
546,C32H18+,1,32,149.7351,144.0451662,150.307908781604,0.1387,low / skeletal
546,C32H18+,1,32,170.465,163.98733,170.464586834602,0.221,low / skeletal
546,C32H18+,1,32,225.9017,217.3174354,223.090411088503,0.0102,low / skeletal
546,C32H18+,1,32,229.1471,220.4395102,226.945181560322,0.0017,low / skeletal
546,C32H18+,1,32,289.4926,278.4918812,284.076863757871,0.7142,low / skeletal
546,C32H18+,1,32,325.4969,313.1280178,318.670274595116,0.7344,low / skeletal
546,C32H18+,1,32,330.7654,318.1963148,323.863555807521,18.6503,low / skeletal
546,C32H18+,1,32,334.5829,321.8687498,327.244510486237,2.8592,low / skeletal
546,C32H18+,1,32,348.3429,335.1058698,340.413561353565,0.0268,low / skeletal
546,C32H18+,1,32,418.0992,402.2114304,406.835903531924,0.0949,low / skeletal
546,C32H18+,1,32,422.5649,406.5074338,411.034951241532,3.406,low / skeletal
546,C32H18+,1,32,442.5846,425.7663852,431.119214342592,0.0669,low / skeletal
546,C32H18+,1,32,448.5598,431.5145276,436.29982503833,0.0503,low / skeletal
546,C32H18+,1,32,467.8733,450.0941146,454.280471202377,1.9371,low / skeletal
546,C32H18+,1,32,471.3724,453.4602488,457.694197063641,19.1469,low / skeletal
546,C32H18+,1,32,515.7459,496.1475558,500.249537614611,0.1683,low / skeletal
546,C32H18+,1,32,548.0217,527.1968754,531.00166889504,0.0036,low / skeletal
546,C32H18+,1,32,553.2198,532.1974476,536.095058339803,0.0021,low / skeletal
546,C32H18+,1,32,569.0087,547.3863694,551.984210047181,0.1521,low / skeletal
546,C32H18+,1,32,582.5462,560.4094444,566.19614825389,698.1,low / skeletal
546,C32H18+,1,32,587.0067,564.7004454,568.858886368212,0.2109,low / skeletal
546,C32H18+,1,32,611.3625,588.130725,592.506655146457,0.0239,low / skeletal
546,C32H18+,1,32,622.4807,598.8264334,602.555557067454,4.129,low / skeletal
546,C32H18+,1,32,659.7682,634.6970084,638.790266757349,20.7285,low / skeletal
546,C32H18+,1,32,675.3208,649.6586096,653.609330219806,0.0677,CH-oop
546,C32H18+,1,32,696.6513,670.1785506,674.106769859833,0.3494,CH-oop
546,C32H18+,1,32,711.5817,684.5415954,687.802495359643,0.0429,CH-oop
546,C32H18+,1,32,740.9799,712.8226638,715.47770279741,39.6662,CH-oop
546,C32H18+,1,32,774.4557,745.0263834,747.538871369941,0.2323,CH-oop
546,C32H18+,1,32,785.2683,755.4281046,757.550559252763,0.0286,CH-oop
546,C32H18+,1,32,786.0516,756.1816392,758.383244351496,49.8612,CH-oop
546,C32H18+,1,32,790.9513,760.8951506,764.013708404829,1.0042,CH-oop
546,C32H18+,1,32,797.9521,767.6299202,770.802682639807,21.4628,CH-oop
546,C32H18+,1,32,801.4068,770.9533416,773.134267893481,1.4483,CH-oop
546,C32H18+,1,32,834.0617,802.3673554,804.623625831353,57.2565,CH-oop
546,C32H18+,1,32,842.5459,810.5291558,812.748221376221,45.0577,CH-oop
546,C32H18+,1,32,854.9051,822.4187062,824.413529044747,0.0139,CH-oop
546,C32H18+,1,32,875.9481,842.6620722,845.18900816928,86.661,CH-oop
546,C32H18+,1,32,896.1299,862.0769638,863.653378385196,0.0093,CH-oop
546,C32H18+,1,32,930.4413,895.0845306,896.500539292211,2.8623,CH-oop
546,C32H18+,1,32,932.7467,897.3023254,898.799551009615,66.1581,CH-oop
546,C32H18+,1,32,947.2968,911.2995216,912.58057606199,11.8912,CH-oop
546,C32H18+,1,32,952.2077,916.0238074,917.357222965607,0.0277,CH-oop
546,C32H18+,1,32,999.1423,961.1748926,963.186388304275,0.3803,ring / CH-ip
546,C32H18+,1,32,1012.0085,973.552177,974.471630113089,6.9255,ring / CH-ip
546,C32H18+,1,32,1012.1369,973.6756978,974.583120466943,0.3565,ring / CH-ip
546,C32H18+,1,32,1033.3368,994.0700016,996.221986487383,1.1865,ring / CH-ip
546,C32H18+,1,32,1035.6679,996.3125198,997.09115915963,1.9793,ring / CH-ip
546,C32H18+,1,32,1037.0095,997.603139,998.373458957775,0.0035,ring / CH-ip
546,C32H18+,1,32,1051.798,1011.829676,1012.51583467533,0.0015,ring / CH-ip
546,C32H18+,1,32,1060.634,1020.329908,1021.38496479929,0.0671,ring / CH-ip
546,C32H18+,1,32,1065.2277,1024.7490474,1025.59661702278,0.057,ring / CH-ip
546,C32H18+,1,32,1075.9559,1035.0695758,1035.9951357702,0.2932,ring / CH-ip
546,C32H18+,1,32,1133.7917,1090.7076154,1091.38117533471,38.3769,ring / CH-ip
546,C32H18+,1,32,1149.3585,1105.682877,1106.04350256865,0.0011,CH-ip-bend
546,C32H18+,1,32,1163.474,1119.261988,1119.46138559148,1.5595,CH-ip-bend
546,C32H18+,1,32,1183.3039,1138.3383518,1138.38059070668,0.0238,CH-ip-bend
546,C32H18+,1,32,1225.7923,1179.2121926,1181.42885910894,1492.0099,CH-ip-bend
546,C32H18+,1,32,1234.0219,1187.1290678,1186.74242712382,0.0099,CH-ip-bend
546,C32H18+,1,32,1244.1205,1196.843921,1197.09326199805,392.2698,CH-ip-bend
546,C32H18+,1,32,1280.1674,1231.5210388,1231.1245246728,0.3608,CH-ip-bend
546,C32H18+,1,32,1283.7913,1235.0072306,1234.67137874334,7.5446,CH-ip-bend
546,C32H18+,1,32,1287.2311,1238.3163182,1237.91853854836,78.9234,CH-ip-bend
546,C32H18+,1,32,1300.2468,1250.8374216,1250.5837510805,7.0966,CC-stretch/CH-ip
546,C32H18+,1,32,1317.2376,1267.1825712,1270.94144239489,2327.1593,CC-stretch/CH-ip
546,C32H18+,1,32,1342.0542,1291.0561404,1290.42732271382,0.0653,CC-stretch/CH-ip
546,C32H18+,1,32,1347.045,1295.85729,1296.68785934739,3.3867,CC-stretch/CH-ip
546,C32H18+,1,32,1363.1728,1311.3722336,1310.45390027995,8.7903,CC-stretch/CH-ip
546,C32H18+,1,32,1363.3738,1311.5655956,1312.23678671701,186.502,CC-stretch/CH-ip
546,C32H18+,1,32,1400.535,1347.31467,1353.87464895887,4064.9379,CC-stretch/CH-ip
546,C32H18+,1,32,1403.5646,1350.2291452,1349.26479902643,6.9386,CC-stretch/CH-ip
546,C32H18+,1,32,1406.7828,1353.3250536,1353.26556098697,1.0138,CC-stretch/CH-ip
546,C32H18+,1,32,1420.7021,1366.7154202,1368.65823700124,981.0654,CC-stretch/CH-ip
546,C32H18+,1,32,1428.368,1374.090016,1374.03441611813,3.942,CC-stretch/CH-ip
546,C32H18+,1,32,1458.8141,1403.3791642,1402.08922576745,0.0002,CC-stretch/CH-ip
546,C32H18+,1,32,1467.4242,1411.6620804,1410.70829999438,0.1413,CC-stretch/CH-ip
546,C32H18+,1,32,1500.3615,1443.347763,1441.84661554145,81.6871,CC-stretch/CH-ip
546,C32H18+,1,32,1515.8507,1458.2483734,1456.71644334937,2.7693,CC-stretch/CH-ip
546,C32H18+,1,32,1519.3738,1461.6375956,1460.5040149978,249.6809,CC-stretch/CH-ip
546,C32H18+,1,32,1536.2858,1477.9069396,1476.13785014873,0.1411,CC-stretch/CH-ip
546,C32H18+,1,32,1550.0041,1491.1039442,1491.1764117939,1041.077,CC-stretch/CH-ip
546,C32H18+,1,32,1568.5762,1508.9703044,1507.3380009806,0.0611,CC-stretch
546,C32H18+,1,32,1591.3195,1530.849359,1533.97318378859,2625.0459,CC-stretch
546,C32H18+,1,32,1608.8152,1547.6802224,1546.03791762084,35.2531,CC-stretch
546,C32H18+,1,32,1613.2546,1551.9509252,1550.50109664379,2.0118,CC-stretch
546,C32H18+,1,32,1616.2826,1554.8638612,1553.21410198377,0.779,CC-stretch
546,C32H18+,1,32,1639.7998,1577.4874076,1576.04288905857,67.3977,CC-stretch
546,C32H18+,1,32,1650.6351,1587.9109662,1586.40244015394,63.9488,CC-stretch
546,C32H18+,1,32,1651.7704,1589.0031248,1587.4221526749,3.8143,CC-stretch
546,C32H18+,1,32,3198.4506,3076.9094772,3065.80184542954,6.015,CH-stretch
546,C32H18+,1,32,3201.304,3079.654448,3068.54615137701,14.3482,CH-stretch
546,C32H18+,1,32,3201.3288,3079.6783056,3068.54561795985,0.029,CH-stretch
546,C32H18+,1,32,3211.5608,3089.5214896,3078.35026295389,10.0812,CH-stretch
546,C32H18+,1,32,3211.8148,3089.7658376,3078.57636811237,0.1186,CH-stretch
546,C32H18+,1,32,3218.0798,3095.7927676,3084.59612492345,14.5997,CH-stretch
546,C32H18+,1,32,3222.5594,3100.1021428,3088.89688592388,24.3673,CH-stretch
546,C32H18+,1,32,3223.8495,3101.343219,3090.09475043694,2.8237,CH-stretch
546,C32H18+,1,32,3225.3922,3102.8272964,3091.56607307993,0.055,CH-stretch
546,C32H18+,1,32,3231.9813,3109.1660106,3098.25779700608,227.463,CH-stretch
546,C32H18+,1,32,3232.2645,3109.438449,3098.14412909988,0.4924,CH-stretch
546,C32H18+,1,32,3247.0433,3123.6556546,3112.30550502623,17.6058,CH-stretch
546,C32H18+,1,32,3251.1417,3127.5983154,3116.2424297359,25.8756,CH-stretch
546,C32H18+,1,32,3251.6104,3128.0492048,3116.64736499189,0.3209,CH-stretch
284,C22H12,0,22,97.6995,93.986919,100.642782748265,0.2522,low / skeletal
284,C22H12,0,22,136.3174,131.1373388,137.447169983034,3.2815,low / skeletal
284,C22H12,0,22,209.1155,201.169111,206.954511169858,1.9045,low / skeletal
284,C22H12,0,22,298.4297,287.0893714,292.723306834546,0.4989,low / skeletal
284,C22H12,0,22,305.0387,293.4472294,298.915508435985,0.0144,low / skeletal
284,C22H12,0,22,378.5078,364.1245036,369.911088918926,0.112,low / skeletal
284,C22H12,0,22,400.3336,385.1209232,390.762709517279,0.0896,low / skeletal
284,C22H12,0,22,427.2053,410.9714986,415.742396284591,2.3489,low / skeletal
284,C22H12,0,22,442.7662,425.9410844,430.560057759817,0.0562,low / skeletal
284,C22H12,0,22,469.6443,451.7978166,456.65230177614,0.9221,low / skeletal
