scale,n_bands,frequency_unscaled_cm
0.9523,6982,1394.2837341174
0.9523,6982,1135.9372046623962
0.9523,6982,1120.038748293605
0.9523,6982,1503.204452378452
0.9523,6982,1629.728551926914
0.9523,6982,1474.4553187020897
0.9523,6982,1450.9816234379923
0.9523,6982,1653.658405964507
0.9523,6982,1597.2345899401448
0.9523,6982,1450.796702719731
0.9523,6982,1489.7373726766773
0.9523,6982,1652.442087577444
0.9523,6982,1248.6095768140292
0.9523,6982,1417.0841121495323
0.9523,6982,1334.294235009976
0.9523,6982,1218.0441037488188
0.9523,6982,1642.43599705975
0.9523,6982,1216.258426966292
0.9523,6982,1398.2677727606847
0.9523,6982,1244.210227869369
0.9523,6982,1481.1428121390315
0.9523,6982,1555.12527564843
0.9523,6982,1404.307151107844
0.9523,6982,1280.2403654310615
0.9523,6982,1494.4535335503515
0.9523,6982,1242.6236480100808
0.9523,6982,1408.8161293709966
0.9523,6982,1426.0346529455005
0.9523,6982,1123.2513913682662
0.9523,6982,1574.1726346739472
0.9523,6982,1424.4069095873149
0.9523,6982,1409.7892470860024
0.9523,6982,1170.0928278903705
0.9523,6982,1562.9610416885434
0.9523,6982,1333.3448493121916
0.9523,6982,1640.4741152998006
0.9523,6982,1337.3619657670902
0.9523,6982,1395.0770765515067
0.9523,6982,1637.1466974692846
0.9523,6982,1649.4144702299695
0.9523,6982,1667.9771080541846
0.9523,6982,1384.7939724876614
0.9523,6982,1613.1011235955054
0.9523,6982,1190.2091777801113
0.9523,6982,1190.9885540270925
0.9523,6982,1293.2386852882496
0.9523,6982,1465.8126640764465
0.9523,6982,1363.4479680772863
0.9523,6982,1671.1359865588574
0.9523,6982,1435.8396513703665
0.9523,6982,1247.5127585844796
0.9523,6982,1573.1160348629635
0.9523,6982,1479.497742308096
0.9523,6982,1438.5538170744512
0.9523,6982,1581.7007245615878
0.9523,6982,1524.7346424446075
0.9523,6982,1540.0138611782002
0.9523,6982,1339.6515803843326
0.9523,6982,1675.652315446813
0.9523,6982,1664.06437047149
0.9523,6982,1493.465609576814
0.9523,6982,1552.1659141026987
0.9523,6982,1330.8670586999897
0.9523,6982,1315.96608211698
0.9523,6982,1498.351989919143
0.9523,6982,1639.972907697154
0.9523,6982,1637.106164023942
0.9523,6982,1654.8164443977737
0.9523,6982,1268.0066155623226
0.9523,6982,1340.8223248976162
0.9523,6982,1336.3230074556338
0.9523,6982,1365.412580069306
0.9523,6982,1364.1985718786095
0.9523,6982,1330.012601071091
0.9523,6982,1398.3388638034232
0.9523,6982,1417.6788827050298
0.9523,6982,1502.4279113724665
0.9523,6982,1290.722566418145
0.9523,6982,1416.444712800588
0.9523,6982,1465.6824530085055
0.9523,6982,1316.3178620182716
0.9523,6982,1565.7939724876614
0.9523,6982,1435.4535335503515
0.9523,6982,1543.1712695579122
0.9523,6982,1682.8312506563057
0.9523,6982,1487.5899401449124
0.9523,6982,1593.5984458678988
0.9523,6982,1411.0993384437677
0.9523,6982,1605.6872834190906
0.9523,6982,1303.889950645805
0.9563,10731,948.8923977831224
0.9563,10731,189.42925860085745
0.9563,10731,794.8566349471922
0.9563,10731,823.799853602426
0.9563,10731,944.3219700930672
0.9563,10731,929.2041200460106
0.9563,10731,4.7081459792952
0.9563,10731,507.5324688905155
0.9563,10731,513.8098922932135
0.9563,10731,605.6310781135626
0.9563,10731,149.5183519815957
0.9563,10731,684.3930774861444
0.9563,10731,466.7383666213531
0.9563,10731,366.4465126006483
0.9563,10731,523.8684513228067
0.9563,10731,241.2587054271672
0.9563,10731,903.9851511032102
0.9563,10731,99.22911220328348
0.9563,10731,542.3059709296247
0.9563,10731,689.643626477047
0.9563,10731,35.445048624908495
0.9563,10731,469.70197636724873
0.9563,10731,749.4633483216564
0.9563,10731,806.0644149325525
0.9563,10731,460.8467008261006
0.9563,10731,811.9681062428108
0.9563,10731,1015.2258705427168
0.9563,10731,314.44337550977724
0.9563,10731,598.6838858098922
0.9563,10731,803.1256927742339
0.9563,10731,558.3312767959844
0.9563,10731,2.856634947192304
0.9563,10731,629.583185192931
0.9563,10731,1010.557565617484
0.9563,10731,674.970825054899
0.9563,10731,490.54271672069433
0.9563,10731,111.1954407612674
0.9563,10731,356.3251071839381
0.9563,10731,462.6007529018091
0.9563,10731,929.5745059081876
0.9563,10731,899.6794938826728
0.9563,10731,679.346543971557
0.9563,10731,797.3158004810206
0.9563,10731,842.8495242078845
0.9563,10731,989.5509777266548
0.9563,10731,806.4546690369131
0.9563,10731,1005.9265920736168
0.9563,10731,394.3443480079473
0.9563,10731,601.220851197323
0.9563,10731,721.3058663599289
0.9563,10731,830.2568231726445
0.9563,10731,652.0912893443481
0.9563,10731,392.7253999790861
0.9563,10731,24.047683781240195
0.9563,10731,1009.515424030116
0.9563,10731,757.2505489909023
0.9563,10731,388.3789605772247
0.9563,10731,638.0615915507686
0.9563,10731,499.74631391822646
0.9563,10731,1018.5226393391196
0.9563,10731,420.78270417233085
0.9563,10731,792.0841786050403
0.9563,10731,340.797762208512
0.9563,10731,844.3759280560494
0.9563,10731,776.8197218446094
0.9563,10731,683.4517410854334
0.9563,10731,505.474014430618
0.9563,10731,615.3083760326257
0.9563,10731,280.2057931611419
0.9563,10731,633.7383666213531
0.9563,10731,634.152044337551
0.9563,10731,530.1923036703963
0.9563,10731,411.51061382411376
0.9563,10731,819.571264247621
0.9563,10731,717.6083864895953
0.9563,10731,902.0465335145876
0.9563,10731,260.35417755934327
0.9563,10731,382.0885705322597
0.9563,10731,518.4042664435847
0.9563,10731,17.396005437624176
0.9563,10731,1017.3828296559656
0.9563,10731,273.8258914566558
0.9563,10731,705.5587158841367
0.9563,10731,658.5051761999373
0.9563,10731,313.50486249085014
0.9563,10731,211.32385234758965
0.9563,10731,141.2686395482589
0.9563,10731,1063.6466589982222
0.9563,10731,634.5312140541671
0.9563,10731,1072.1184774652306
0.9563,10731,441.6614033253163
0.9563,10731,672.6982118582034
0.9563,10731,760.009829551396
0.9563,10731,844.012966642267
0.9563,10731,465.8477465230576
0.9563,10731,354.50433964237163
0.9563,10731,749.956080727805
0.9563,10731,901.2046428944892
0.9563,10731,176.83634842622607
0.9563,10731,290.61497438042454
0.9563,10731,701.3591969047369
0.9563,10731,789.0018822545227
0.9563,10731,559.9286834675311
0.9563,10731,754.4351145038169
0.9563,10731,996.5274495451216
0.9563,10731,238.85025619575447
0.9563,10731,896.029802363275
0.9563,10731,335.3805291226602
0.9563,10731,389.4787200669246
0.9563,10731,712.6207257136881
0.9563,10731,561.6769842099759
0.9563,10731,804.1879117431768
0.9563,10731,292.1251699257556
0.9563,10731,804.0241555997071
0.9563,10731,609.1858203492627
0.9563,10731,907.554428526613
0.9563,10731,39.39307748614451
0.9563,10731,302.04956603576284
0.9563,10731,280.9433232249294
0.9563,10731,847.2272299487609
0.9563,10731,868.8089511659521
0.9563,10731,638.8688696015894
0.9563,10731,357.74359510613823
0.9563,10731,988.4481857157796
0.9563,10731,619.7441179546167
0.9563,10731,88.14158736798076
0.9563,10731,305.04841576911014
0.9563,10731,375.2982327721426
0.9563,10731,643.253163233295
0.9563,10731,440.0278155390568
0.9563,10731,1051.3623339956082
0.9563,10731,559.7151521489072
0.9563,10731,740.9388267280142
0.9563,10731,258.8344661717034
0.9563,10731,670.0105615392658
0.9563,10731,1023.844818571578
0.9563,10731,451.35062218968943
0.9563,10731,681.8200355536965
0.9563,10731,850.4267489281606
0.9563,10731,152.66589982223152
0.9563,10731,336.63463348321653
0.9563,10731,767.6747882463661
0.9563,10731,513.0832374777789
0.9563,10731,534.2054794520548
0.9563,10731,610.7498692878804
0.9563,10731,446.18467008261
0.9563,10731,1091.038272508627
0.9563,10731,592.2044337550977
0.9563,10731,58.64990065878908
0.9563,10731,470.9247098190944
0.9563,10731,716.4771515214891
0.9563,10731,1027.6289867196483
0.9563,10731,622.3926592073617
0.9563,10731,363.37676461361497
0.9563,10731,245.61539265920732
0.9563,10731,65.70291749451009
0.9563,10731,347.7500784272718
0.9563,10731,278.03189375718915
0.9563,10731,814.0127575028756
0.9563,10731,498.6551291435742
0.9563,10731,896.4272717766391
0.9563,10731,188.1064519502248
0.9563,10731,393.05667677507057
0.9563,10731,495.4460943218655
0.9563,10731,342.13614974380425
0.9563,10731,822.6900554219387
0.9563,10731,493.6821081250653
0.9563,10731,609.6816898462826
0.9563,10731,948.8867510195544
0.9563,10731,911.2201192094532
0.9563,10731,350.911534037436
0.9563,10731,338.83038795357106
0.9563,10731,793.7522743908814
0.9563,10731,247.86071316532468
0.9563,10731,836.2803513541776
0.9563,10731,690.3761371954407
0.9563,10731,742.696957021855
0.9563,10731,1100.362752274391
0.9563,10731,722.2182369549304
0.9563,10731,252.21509986405937
0.9563,10731,872.3067029174945
0.9563,10731,469.1064519502248
0.9563,10731,331.80079472968737
0.9563,10731,764.1431559134162
0.9563,10731,162.25650946355745
0.9563,10731,372.0637875143783
0.9563,10731,770.3166370385862
0.9563,10731,439.80184042664433
0.9563,10731,136.79619366307642
0.9563,10731,406.66569068284014
0.9563,10731,715.5797343929729
0.9563,10731,381.8633274077173
0.9563,10731,187.9779357942068
0.9563,10731,58.18372895534874
0.9563,10731,79.07173481125169
0.9563,10731,340.8165847537384
0.9563,10731,481.53351458747255
0.9563,10731,461.4551918853916
0.9563,10731,526.9439506431036
0.9563,10731,1006.2824427480916
0.9563,10731,941.8766077590714
0.9563,10731,578.5891456655861
0.9563,10731,906.4412841158633
0.9563,10731,811.2886123601379
0.9563,10731,825.8637456865
0.9563,10731,320.916448813134
0.9563,10731,329.119000313709
0.9563,10731,239.2971870751856
0.9563,10731,397.02917494510086
0.9563,10731,934.9825368608176
0.9563,10731,206.56206211439925
0.9563,10731,743.7001986824218
0.9563,10731,872.9920527031267
0.9563,10731,736.2301579002406
0.9563,10731,672.9002405103001
0.9563,10731,243.1160723622294
0.9563,10731,804.035449126843
0.9563,10731,618.846177977622
0.9563,10731,811.0066924605248
0.9563,10731,901.2138450277108
0.9563,10731,13.72058977308376
0.9563,10731,549.2254522639339
0.9563,10731,993.8152253476942
0.9563,10731,627.351458747255
0.9563,10731,672.0828191989962
0.9563,10731,768.5468995085224
0.9563,10731,732.3793788560075
0.9563,10731,462.1423193558507
0.9563,10731,698.5204433755097
0.9563,10731,588.0458015267176
0.9563,10731,864.1636515737739
0.9563,10731,642.2862072571369
0.9563,10731,752.6866046219806
0.9563,10731,517.3215518142842
0.9563,10731,809.2864163965282
0.9563,10731,391.5228484785109
0.9563,10731,478.2015058036181
0.9563,10731,634.4419115340374
0.9563,10731,589.0563630659835
0.9563,10731,921.0039736484366
0.9563,10731,703.9366307644045
0.9563,10731,604.9205270312663
0.9563,10731,338.4139914252849
0.9563,10731,1001.4480811460838
0.9563,10731,587.8226497960891
0.9563,10731,475.4300951584231
0.9563,10731,458.14137822858936
0.9563,10731,831.7033357732928
0.9563,10731,653.552650841786
0.9563,10731,601.4020704799749
0.9563,10731,151.30252012966642
0.9563,10731,502.08815225347695
0.9563,10731,298.02227334518454
0.9563,10731,646.6852452159364
0.9563,10731,824.8892606922514
0.9563,10731,566.3647390986092
0.9563,10731,133.94436892188645
0.9563,10731,559.499634006065
0.9563,10731,851.166056676775
0.9563,10731,650.187493464394
0.9563,10731,826.7151521489072
0.9563,10731,802.2419742758548
0.9563,10731,1061.7051134581195
0.9563,10731,475.32437519606816
0.9563,10731,25.050088884241347
0.9563,10731,764.0561539265921
0.9563,10731,725.5170971452472
0.9563,10731,234.40949492836967
0.9563,10731,569.1549722890306
0.9563,10731,606.0125483634843
0.9563,10731,1009.2528495242078
0.9563,10731,905.5874725504548
0.9563,10731,628.101118895744
0.9563,10731,913.874620934853
0.9563,10731,403.35752378960575
0.9563,10731,66.28432500261424
0.9563,10731,660.3586740562585
0.9563,10731,617.1757816584753
0.9563,10731,318.0914984837394
0.9563,10731,512.9792952002509
0.9563,10731,970.523475896685
0.9563,10731,611.2490850151626
0.9563,10731,348.07351249607865
0.9563,10731,789.4927324061487
0.9563,10731,768.8038272508626
0.9563,10731,682.43114085538
0.9563,10731,833.4167102373732
0.9563,10731,989.5274495451218
0.9563,10731,205.8280874202656
0.9563,10731,713.1526717557251
0.9563,10731,813.423088988811
0.9563,10731,696.701871797553
0.9563,10731,119.63662030743492
0.9563,10731,434.85015162605873
0.9563,10731,690.8454459897521
0.9563,10731,360.5430304297814
0.9563,10731,211.64216250130715
0.9563,10731,729.8183624385653
0.9563,10731,908.2251385548468
0.9563,10731,3.34497542612151
0.9563,10731,236.03586740562585
0.9563,10731,775.3914043710132
0.9563,10731,719.0088884241347
0.9563,10731,710.872529540939
0.9563,10731,255.82264979608908
0.9563,10731,1098.7272822336083
0.9563,10731,304.9092335041305
0.9563,10731,617.623235386385
0.9563,10731,603.2360138031997
0.9563,10731,942.124647077277
0.9563,10731,872.9566035762836
0.9563,10731,0.962250339851511
0.9563,10731,623.6859772038063
0.9563,10731,780.5523371326989
0.9563,10731,214.10247830178807
0.9563,10731,377.6547108647914
0.9563,10731,349.05981386594163
0.9563,10731,605.3169507476733
0.9563,10731,861.028442957231
0.9563,10731,791.413991425285
0.9563,10731,437.75039213635887
0.9563,10731,562.3129770992366
0.9563,10731,665.3139182264979
0.9563,10731,539.5333054480811
0.9563,10731,375.6760430827146
0.9563,10731,421.2722994876085
0.9563,10731,31.290494614660677
0.9563,10731,796.7751751542403
0.9563,10731,458.8158527658685
0.9563,10731,169.48698107288507
0.9563,10731,270.644672174004
0.9563,10731,456.8121928265188
0.9563,10731,267.5047579211544
0.9563,10731,949.4020704799748
0.9563,10731,829.6220851197323
0.9563,10731,250.18780717348116
0.9563,10731,563.1460838648959
0.9563,10731,1024.8702290076335
0.9563,10731,754.1224511136671
0.9563,10731,727.0743490536443
0.9563,10731,262.5838126111053
0.9563,10731,1005.4498588309108
0.9563,10731,886.0383770783226
0.9563,10731,696.7094008156436
0.9563,10731,779.8798494196382
0.9563,10731,226.0430827146293
0.9563,10731,691.028756666318
0.9563,10731,767.6799121614556
0.9563,10731,310.2807696329604
0.9563,10731,485.5571473387012
0.9563,10731,522.5819303565826
0.9563,10731,684.2810833420475
0.9563,10731,354.8406357837498
0.9563,10731,650.6788664644986
0.9563,10731,724.7748614451532
0.9563,10731,388.2473073303356
0.9563,10731,621.613092125902
0.9563,10731,852.5522325630033
0.9563,10731,275.8575760744536
0.9563,10731,729.6502143678762
0.9563,10731,555.7611628150162
0.9563,10731,692.2410331485935
0.9563,10731,279.37310467426533
0.9563,10731,405.6141378228589
0.9563,10731,719.0211230785319
0.9563,10731,671.4460943218654
0.9563,10731,1006.0783227020808
0.9563,10731,615.7189166579525
0.9563,10731,705.2467844818572
0.9563,10731,628.101118895744
0.9563,10731,840.6643312767959
0.9563,10731,24.725713688173165
0.9563,10731,630.3442434382515
0.9563,10731,114.33640071107392
0.9563,10731,43.60964132594373
0.9563,10731,370.4762103942277
0.9563,10731,694.1406462407194
0.9563,10731,803.137613719544
0.9563,10731,152.7611628150162
0.9563,10731,289.3433023109903
0.9563,10731,61.05761790233191
0.9563,10731,544.3925546376661
0.9563,10731,946.3266757293736
0.9563,10731,4.409913207152567
0.9563,10731,497.0453832479348
0.9563,10731,942.2531632332948
0.9563,10731,412.0361811147129
0.9563,10731,566.5974066715465
0.9563,10731,110.35208616542926
0.9563,10731,597.0296977935793
0.9563,10731,119.516156017986
0.9563,10731,542.5468995085223
0.9563,10731,298.3319042141587
0.9563,10731,136.03639025410436
0.9563,10731,956.17128516156
0.9563,10731,923.161455610164
0.9563,10731,617.7555160514482
0.9563,10731,494.928369758444
0.9563,10731,765.9025410436055
0.9563,10731,6.309840008365575
0.9563,10731,978.0893025201296
0.9563,10731,665.8940708982536
0.9563,10731,662.6972707309421
0.9563,10731,845.8062323538638
0.9563,10731,196.33138136568024
0.9563,10731,910.8589354804976
0.9563,10731,493.21394959740667
0.9563,10731,748.3438251594688
0.9563,10731,559.2205374882359
0.9563,10731,167.49524207884556
0.9563,10731,395.9751124124229
0.9563,10731,607.3519815957335
0.9563,10731,704.4278991948133
0.9563,10731,280.37990170448603
0.9563,10731,742.696957021855
0.9563,10731,459.7083551186866
0.9563,10731,594.0510300115027
0.9563,10731,823.1930356582662
0.9563,10731,61.64875039213636
0.9563,10731,742.4444212067342
0.9563,10731,182.5645717870961
0.9563,10731,640.2530586635993
0.9563,10731,372.7039631914671
0.9563,10731,227.51030011502664
0.9563,10731,945.2708355118688
0.9563,10731,336.8777580257241
0.9563,10731,1027.4784063578377
0.9563,10731,14.44797657638816
0.9563,10731,1021.8519293108856
0.9563,10731,544.3954825891457
0.9563,10731,739.1522534769424
0.9563,10731,683.026665272404
0.9563,10731,268.4793474850988
0.9563,10731,250.029488654188
0.9563,10731,630.4047892920631
0.9563,10731,646.3494719230367
0.9563,10731,653.2174003973648
0.9563,10731,598.4458851824742
0.9563,10731,1.6050402593328452
0.9563,10731,733.2507581302939
0.9563,10731,717.7863641116803
0.9563,10731,452.4317682735543
0.9563,10731,824.8641639652828
0.9563,10731,799.2170866882777
0.9563,10731,699.6792847432814
0.9563,10731,602.3214472445885
0.9563,10731,991.3252117536337
0.9563,10731,853.7866778207674
0.9563,10731,796.1659521070794
0.9563,10731,397.5275541148175
0.9563,10731,681.3691310258287
0.9563,10731,832.5379065146919
0.9563,10731,781.0118163756143
0.9563,10731,426.48813133953774
0.9563,10731,485.1796507372164
0.9563,10731,125.1397051134581
0.9563,10731,691.9358987765346
0.9563,10731,304.13698630136986
0.9563,10731,1016.5721008051868
0.9563,10731,133.70992366412213
0.9563,10731,801.2339224092858
0.9563,10731,622.4021750496706
0.9563,10731,347.9615183519816
0.9563,10731,785.3092125901914
0.9563,10731,938.7831224511136
0.9563,10731,549.4228798494196
0.9563,10731,824.0260378542299
0.9563,10731,737.6668409494928
0.9563,10731,731.2589145665586
0.9563,10731,227.39401861340585
0.9563,10731,112.1240196591028
0.9563,10731,840.2387326152881
0.9563,10731,1010.3786468681376
0.9563,10731,813.3955871588413
0.9563,10731,449.4595838126111
0.9563,10731,680.8737843772874
0.9563,10731,985.6114190107706
0.9563,10731,1065.2132176095367
0.9563,10731,197.77632542089304
0.9563,10731,553.9083969465648
0.9563,10731,496.3895221164906
0.9563,10731,764.3291854020705
0.9563,10731,718.33284534142
0.9563,10731,554.9271149220955
0.9563,10731,720.5844400292796
0.9563,10731,849.1861340583498
0.9563,10731,636.6128829865105
0.9563,10731,769.2093485307958
0.9563,10731,481.6904737007215
0.9563,10731,300.9981177454773
0.9563,10731,506.7904423298128
0.9563,10731,652.636934016522
0.9563,10731,773.721530900345
0.9563,10731,567.3817839590087
0.9563,10731,778.7842727177664
0.9563,10731,371.7696329603681
0.9563,10731,949.7948342570324
0.9563,10731,553.9367353341001
0.9563,10731,31.44180696434173
0.9563,10731,1061.5387430722576
0.9563,10731,1069.7200669246051
0.9563,10731,1060.7283279305657
0.9563,10731,384.4561330126529
0.9563,10731,683.0919167625223
0.9563,10731,776.7490327303148
0.9563,10731,357.9857785213845
0.9563,10731,793.3214472445884
0.9563,10731,1077.3150684931506
0.9563,10731,181.1319669559761
0.9563,10731,110.94938826728011
0.9563,10731,10.788246366203074
0.9563,10731,308.4946146606713
0.9563,10731,566.8372895534874
0.9563,10731,786.9249189584858
0.9563,10731,458.8059186447768
0.9563,10731,944.2648750392136
0.9563,10731,615.4612569277423
0.9563,10731,587.6526194708773
0.9563,10731,325.1154449440552
0.9563,10731,693.9505385339329
0.9563,10731,403.5454355327826
0.9563,10731,1027.509777266548
0.9563,10731,142.2682212694761
0.9563,10731,582.7269685245216
0.9563,10731,135.9053644253895
0.9563,10731,751.4559238732616
0.9563,10731,725.4421206734289
0.9563,10731,1100.8817316741608
0.9563,10731,156.59740667154657
0.9563,10731,555.4025933284533
0.9563,10731,454.59458328976257
0.9563,10731,821.613092125902
0.9563,10731,912.8768168984628
0.9563,10731,706.4548781763045
