pair_id,uid,species_name,ladder,family,nu_lab_cm,nu_scaled_cm,y_cm,res_zero,res_family_mean,res_ridge,res_hgb,pred_zero,pred_family_mean,pred_ridge,pred_hgb
783,393,benzo[k]fluoranthene,,ring / CH-ip (9-10.5 um),950.0,957.2245,-7.225,-7.225,-5.851502732240437,-3.7673187746725394,-6.540616198483962,0.0,-1.373,-3.458,-0.684
784,393,benzo[k]fluoranthene,,CC-stretch/CH-ip (7.7 um),1408.4,1408.8839,-0.484,-0.484,-1.9400771604938272,-1.6829594428088668,1.3945956219911748,0.0,1.456,1.199,-1.879
785,393,benzo[k]fluoranthene,,low / skeletal,620.9,626.2413,-5.341,-5.341,-5.177308695652174,-4.576064911405826,-2.9876742739138615,0.0,-0.164,-0.765,-2.353
786,393,benzo[k]fluoranthene,,ring / CH-ip (9-10.5 um),1057.2,1048.0617,9.138,9.138,10.511497267759562,12.846623952027048,16.89180575535251,0.0,-1.373,-3.709,-7.754
787,393,benzo[k]fluoranthene,,CH-ip-bend (8.6 um),1191.9,1190.1948,1.705,1.705,0.762434065934066,1.0747888573179343,-2.836772343543479,0.0,0.943,0.63,4.542
788,393,benzo[k]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),873.4,868.4567,4.943,4.943,4.032512274959083,4.3590433488169875,1.076376385627933,0.0,0.91,0.584,3.867
789,393,benzo[k]fluoranthene,,CC-stretch/CH-ip (7.7 um),1439.6,1468.3438,-28.744,-28.744,-30.200077160493827,-29.8000029368888,-22.19972389632474,0.0,1.456,1.056,-6.544
790,393,benzo[k]fluoranthene,,CH-ip-bend (8.6 um),1151.2,1174.3338,-23.134,-23.134,-24.076565934065933,-23.810685636732714,-26.142656170337105,0.0,0.943,0.677,3.009
791,393,benzo[k]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),803.9,799.0997,4.8,4.8,3.8895122749590834,4.1248437654214225,2.4457247298821745,0.0,0.91,0.675,2.354
792,393,benzo[k]fluoranthene,,CC-stretch (6.2 um),1586.0,1602.6903,-16.69,-16.69,-16.999804713804714,-16.488638650371215,-12.2255599860054,0.0,0.31,-0.201,-4.464
793,395,benzo[j]fluoranthene,,CH-stretch,3058.0,3059.845,-1.845,-1.845,0.05678632478632495,0.32653741002463943,-0.3652922463954562,0.0,-1.902,-2.172,-1.48
794,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),815.5,818.5659,-3.066,-3.066,-3.98923305785124,-3.083735564881458,-1.857066543692772,0.0,0.923,0.018,-1.209
795,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),769.2,767.6816,1.518,1.518,0.5947669421487602,1.0729622914832335,2.2724670897453128,0.0,0.923,0.445,-0.754
796,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1429.5,1425.4341,4.066,4.066,2.7229643410852713,3.0861261409809426,0.4700479113116045,0.0,1.343,0.98,3.596
797,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),738.7,739.3152,-0.615,-0.615,-1.5382330578512398,-1.3262297687084341,-0.16379124589571203,0.0,0.923,0.711,-0.451
798,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1452.9,1450.0406,2.859,2.859,1.5159643410852712,1.8275537067582919,0.9221834222091274,0.0,1.343,1.031,1.937
799,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1488.0,1489.17,-1.17,-1.17,-2.5130356589147285,-2.239108825460592,-3.3181539036624645,0.0,1.343,1.069,2.148
800,395,benzo[j]fluoranthene,,low / skeletal,508.3,514.7131,-6.413,-6.413,-6.154696035242291,-6.117904309075687,-4.411430901785797,0.0,-0.258,-0.295,-2.002
801,395,benzo[j]fluoranthene,,CH-ip-bend (8.6 um),1139.6,1140.3688,-0.769,-0.769,-1.5967562326869806,-1.5953104298613128,-3.579924995220843,0.0,0.828,0.826,2.811
802,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1473.6,1468.0295,5.57,5.57,4.226964341085272,4.377068431707474,4.74981329984599,0.0,1.343,1.193,0.82
803,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),750.1,752.8285,-2.728,-2.728,-3.6512330578512397,-3.8444685977094455,-4.242515226841447,0.0,0.923,1.116,1.515
804,395,benzo[j]fluoranthene,,ring / CH-ip (9-10.5 um),1028.8,1024.8209,3.979,3.979,5.40820218579235,7.306841266186584,10.453499624774356,0.0,-1.429,-3.328,-6.474
805,395,benzo[j]fluoranthene,,CC-stretch (6.2 um),1529.0,1526.913,2.087,2.087,1.7806372881355934,1.681937784578467,2.033957156206681,0.0,0.306,0.405,0.053
806,395,benzo[j]fluoranthene,,low / skeletal,638.4,638.8355,-0.436,-0.436,-0.17769603524229072,0.09574662818406482,-3.1591494395093247,0.0,-0.258,-0.532,2.723
807,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),791.9,792.7465,-0.846,-0.846,-1.7692330578512396,-1.6225106416484478,-1.6442575476747394,0.0,0.923,0.777,0.798
808,395,benzo[j]fluoranthene,,CH-ip-bend (8.6 um),1192.3,1186.9236,5.376,5.376,4.54824376731302,4.54149242796313,2.302924296408962,0.0,0.828,0.835,3.073
809,395,benzo[j]fluoranthene,,low / skeletal,547.0,543.5155,3.485,3.485,3.7433039647577093,3.8754585303588884,4.885943149443565,0.0,-0.258,-0.39,-1.401
810,395,benzo[j]fluoranthene,,low / skeletal,553.0,553.6831,-0.683,-0.683,-0.42469603524229077,-0.3790028137499004,0.6417783651647186,0.0,-0.258,-0.304,-1.325
811,395,benzo[j]fluoranthene,,CC-stretch (6.2 um),1589.3,1586.9685,2.332,2.332,2.0256372881355933,2.1659237435205068,3.5807930376150106,0.0,0.306,0.166,-1.249
812,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),826.1,828.0541,-1.954,-1.954,-2.8772330578512397,-2.9857897244925047,-0.9353141853388747,0.0,0.923,1.032,-1.019
813,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1289.7,1279.8653,9.835,9.835,8.491964341085271,8.304422983693726,3.013186436012634,0.0,1.343,1.531,6.822
814,395,benzo[j]fluoranthene,,CH-ip-bend (8.6 um),1174.7,1170.3011,4.399,4.399,3.5712437673130193,3.45960691133798,3.2844038554262784,0.0,0.828,0.939,1.115
815,395,benzo[j]fluoranthene,,ring / CH-ip (9-10.5 um),1047.1,1037.9312,9.169,9.169,10.59820218579235,12.590054178671114,15.559512840466592,0.0,-1.429,-3.421,-6.391
816,395,benzo[j]fluoranthene,,CC-stretch (6.2 um),1561.4,1556.6463,4.754,4.754,4.447637288135593,4.3466745082960845,4.546469410930883,0.0,0.306,0.407,0.208
817,395,benzo[j]fluoranthene,,CC-stretch (6.2 um),1616.5,1620.2217,-3.722,-3.722,-4.028362711864407,-4.120383510751589,1.1417453542276612,0.0,0.306,0.398,-4.864
818,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),693.5,696.2122,-2.712,-2.712,-3.6352330578512397,-3.9924343925116386,-8.780994114586717,0.0,0.923,1.28,6.069
819,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1325.8,1321.5956,4.204,4.204,2.860964341085271,2.633447497986025,-1.2812345950512407,0.0,1.343,1.571,5.485
820,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1373.3,1369.6423,3.658,3.658,2.314964341085271,2.057348524230117,3.012103713553354,0.0,1.343,1.601,0.646
821,395,benzo[j]fluoranthene,,CH-ip-bend (8.6 um),1212.6,1212.349,0.251,0.251,-0.5767562326869806,-0.5467271530743415,-4.404649765234854,0.0,0.828,0.798,4.656
822,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1391.8,1364.9108,26.889,26.889,25.54596434108527,25.404401213557843,21.783005060336563,0.0,1.343,1.485,5.106
823,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),857.6,853.9108,3.689,3.689,2.76576694214876,2.6593772678096967,1.6711775258137567,0.0,0.923,1.03,2.018
824,395,benzo[j]fluoranthene,,low / skeletal,628.1,632.7446,-4.645,-4.645,-4.386696035242291,-4.310979569004886,-10.187060701284391,0.0,-0.258,-0.334,5.542
825,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1411.8,1422.4751,-10.675,-10.675,-12.01803565891473,-11.514360107658716,-11.93536556105239,0.0,1.343,0.839,1.26
826,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),936.4,930.4867,5.913,5.913,4.98976694214876,4.992220552275004,0.03591303483814734,0.0,0.923,0.921,5.877
827,395,benzo[j]fluoranthene,,ring / CH-ip (9-10.5 um),1071.5,1072.6035,-1.103,-1.103,0.3262021857923496,2.3260660988874093,5.542785400540555,0.0,-1.429,-3.429,-6.646
828,395,benzo[j]fluoranthene,,ring / CH-ip (9-10.5 um),978.4,975.7846,2.615,2.615,4.04420218579235,5.865257973482458,3.474772902992031,0.0,-1.429,-3.25,-0.86
829,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),805.7,803.105,2.595,2.595,1.6717669421487604,1.5265514002042462,1.683884263553162,0.0,0.923,1.068,0.911
830,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),706.8,706.768,0.032,0.032,-0.8912330578512397,-1.1950752411682748,-3.779714432685565,0.0,0.923,1.227,3.812
831,395,benzo[j]fluoranthene,,low / skeletal,604.4,577.698,26.702,26.702,26.96030396475771,26.963509100469714,25.940030069504445,0.0,-0.258,-0.262,0.762
832,395,benzo[j]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),831.7,828.5365,3.163,3.163,2.2397669421487603,2.494127213695029,3.3130171353494324,0.0,0.923,0.669,-0.15
833,395,benzo[j]fluoranthene,,CH-ip-bend (8.6 um),1131.3,1123.8709,7.429,7.429,6.6012437673130195,6.47159666017769,5.788658678074532,0.0,0.828,0.957,1.64
834,395,benzo[j]fluoranthene,,CC-stretch/CH-ip (7.7 um),1353.7,1349.4274,4.273,4.273,2.929964341085271,2.722495226766684,3.502528592225876,0.0,1.343,1.551,0.77
835,395,benzo[j]fluoranthene,,CH-ip-bend (8.6 um),1224.9,1218.1833,6.717,6.717,5.889243767313019,5.917512592689142,1.4529249156739583,0.0,0.828,0.799,5.264
836,395,benzo[j]fluoranthene,,CC-stretch (6.2 um),1582.1,1606.7757,-24.676,-24.676,-24.982362711864404,-25.100047611783303,-20.67499354649337,0.0,0.306,0.424,-4.001
837,391,benzo[b]fluoranthene,,CH-stretch,3073.5,3071.7946,1.705,1.705,3.6371282051282052,3.951319045324959,1.4113547525688053,0.0,-1.932,-2.246,0.294
838,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),744.1,747.5734,-3.473,-3.473,-4.410105436573311,-3.2517350348622274,-1.017037059665447,0.0,0.937,-0.221,-2.456
839,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),777.4,780.5036,-3.104,-3.104,-4.041105436573312,-3.0579071723715403,-3.0762935259820154,0.0,0.937,-0.046,-0.028
840,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),735.7,736.121,-0.421,-0.421,-1.3581054365733114,-0.7005868211891955,0.3123898239241351,0.0,0.937,0.28,-0.733
841,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1442.6,1438.8943,3.706,3.706,2.2836232558139535,3.263660609881388,2.147906415051409,0.0,1.422,0.442,1.558
842,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1377.5,1378.2117,-0.712,-0.712,-2.1343767441860466,-1.5483118893899257,-1.3779741234510663,0.0,1.422,0.836,0.666
843,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1456.3,1459.6868,-3.387,-3.387,-4.809376744186046,-4.11327090285312,-3.7308195083210935,0.0,1.422,0.726,0.344
844,391,benzo[b]fluoranthene,,CC-stretch (6.2 um),1535.2,1533.9459,1.254,1.254,0.9709898648648649,1.4668587636837,-0.09382168945072622,0.0,0.283,-0.213,1.348
845,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),892.5,892.6541,-0.154,-0.154,-1.0911054365733113,-0.37233359204763206,-6.055227098523098,0.0,0.937,0.218,5.901
846,391,benzo[b]fluoranthene,,low / skeletal,503.3,507.3564,-4.056,-4.056,-3.8819605263157895,-3.4959030529965274,-1.863753367834898,0.0,-0.174,-0.56,-2.192
847,391,benzo[b]fluoranthene,,low / skeletal,617.9,618.6866,-0.787,-0.787,-0.6129605263157895,0.13618523445286645,1.7021179152655046,0.0,-0.174,-0.923,-2.489
848,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1464.6,1468.843,-4.243,-4.243,-5.665376744186046,-5.2042305500894,-0.790452317469803,0.0,1.422,0.961,-3.453
849,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1425.3,1417.6584,7.642,7.642,6.2196232558139535,6.629607195569989,5.228300865904095,0.0,1.422,1.012,2.414
850,391,benzo[b]fluoranthene,,CH-ip-bend (8.6 um),1150.9,1144.5855,6.315,6.315,5.416450276243094,5.75427773823115,7.101433486895907,0.0,0.899,0.561,-0.786
851,391,benzo[b]fluoranthene,,ring / CH-ip (9-10.5 um),1037.2,1032.6175,4.582,4.582,6.02566847826087,8.179697721999233,7.852928934193969,0.0,-1.444,-3.598,-3.271
852,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),753.1,749.316,3.784,3.784,2.8468945634266882,3.415517174523339,5.193517195020624,0.0,0.937,0.368,-1.41
853,391,benzo[b]fluoranthene,,CH-ip-bend (8.6 um),1216.4,1234.1013,-17.701,-17.701,-18.59954972375691,-17.97241586235343,-20.55090526366701,0.0,0.899,0.271,2.85
854,391,benzo[b]fluoranthene,,low / skeletal,543.6,542.0434,1.557,1.557,1.7310394736842105,2.1522011056232673,4.150097433245827,0.0,-0.174,-0.595,-2.593
855,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1361.5,1370.5668,-9.067,-9.067,-10.489376744186046,-10.323060946401025,-9.798812109107745,0.0,1.422,1.256,0.732
856,391,benzo[b]fluoranthene,,CH-ip-bend (8.6 um),1158.9,1158.0647,0.835,0.835,-0.06354972375690604,0.09134280488175006,-0.9163070267942985,0.0,0.899,0.744,1.751
857,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1490.4,1483.545,6.855,6.855,5.432623255813954,6.01708111147268,5.916701155914918,0.0,1.422,0.838,0.938
858,391,benzo[b]fluoranthene,,CC-stretch (6.2 um),1599.6,1595.0925,4.507,4.507,4.223989864864865,4.78208781410956,5.668746588089281,0.0,0.283,-0.275,-1.162
859,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),762.6,764.1785,-1.578,-1.578,-2.5151054365733114,-2.0530220704096065,-1.1568893266127755,0.0,0.937,0.475,-0.421
860,391,benzo[b]fluoranthene,,ring / CH-ip (9-10.5 um),1003.8,1000.3625,3.438,3.438,4.8816684782608695,7.013781028993188,4.728664131738513,0.0,-1.444,-3.576,-1.291
861,391,benzo[b]fluoranthene,,ring / CH-ip (9-10.5 um),1105.4,1094.6691,10.731,10.731,12.17466847826087,5.680496704625153,6.758445201837956,0.0,-1.444,5.051,3.973
862,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),857.8,855.2321,2.568,2.568,1.6308945634266887,1.9742049487332127,3.5554576750089044,0.0,0.937,0.594,-0.987
863,391,benzo[b]fluoranthene,,CH-ip-bend (8.6 um),1139.0,1132.3075,6.693,6.693,5.794450276243094,6.025569497868116,6.539239192356125,0.0,0.899,0.667,0.154
864,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),946.8,943.8421,2.958,2.958,2.0208945634266886,2.492117202399513,2.8419823641583886,0.0,0.937,0.466,0.116
865,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1472.9,1451.6795,21.221,21.221,19.798623255813954,20.610956832062392,22.314426360154144,0.0,1.422,0.61,-1.093
866,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),935.8,927.9264,7.874,7.874,6.936894563426688,7.40572058754445,6.630955622271588,0.0,0.937,0.468,1.243
867,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1241.7,1266.6829,-24.983,-24.983,-26.405376744186047,-26.496527423635936,-27.16838135978494,0.0,1.422,1.514,2.185
868,391,benzo[b]fluoranthene,,low / skeletal,563.4,562.1936,1.206,1.206,1.3800394736842105,1.8152909030703257,5.112075906546653,0.0,-0.174,-0.609,-3.906
869,391,benzo[b]fluoranthene,,CC-stretch (6.2 um),1605.2,1607.3977,-2.198,-2.198,-2.481010135135135,-2.243427270958237,3.32942118172121,0.0,0.283,0.045,-5.527
870,391,benzo[b]fluoranthene,,low / skeletal,591.9,590.7642,1.136,1.136,1.3100394736842105,1.722366624609493,1.360926379497259,0.0,-0.174,-0.586,-0.225
871,391,benzo[b]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),803.5,817.2321,-13.732,-13.732,-14.669105436573311,-14.484313188471301,-10.544875711038163,0.0,0.937,0.752,-3.187
872,391,benzo[b]fluoranthene,,CH-ip-bend (8.6 um),1175.5,1174.6939,0.806,0.806,-0.09254972375690595,0.20495714719257252,5.3398767071105375,0.0,0.899,0.601,-4.534
873,391,benzo[b]fluoranthene,,CC-stretch/CH-ip (7.7 um),1314.2,1312.8981,1.302,1.302,-0.12037674418604638,-0.09820796514564467,6.745559631982337,0.0,1.422,1.4,-5.444
874,391,benzo[b]fluoranthene,,CC-stretch (6.2 um),1611.9,1628.0817,-16.182,-16.182,-16.465010135135135,-16.165351150533226,-8.66179964958544,0.0,0.283,-0.017,-7.52
875,343,benzo[e]pyrene,,CH-stretch,3059.7,3057.6513,2.049,2.049,3.984068376068376,3.7345852445173335,7.70417857322937,0.0,-1.935,-1.686,-5.655
876,343,benzo[e]pyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),748.2,750.7792,-2.579,-2.579,-3.4641669394435355,-2.6474499215401828,-2.237848798008148,0.0,0.885,0.068,-0.341
877,343,benzo[e]pyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),830.1,827.8217,2.278,2.278,1.3928330605564647,2.0587757439704397,2.308321140869099,0.0,0.885,0.219,-0.03
878,343,benzo[e]pyrene,,CC-stretch/CH-ip (7.7 um),1413.5,1402.7815,10.718,10.718,9.36044,9.442065311304452,0.6028784409980901,0.0,1.358,1.276,10.115
879,343,benzo[e]pyrene,,CC-stretch/CH-ip (7.7 um),1444.1,1437.8651,6.235,6.235,4.87744,4.956634420675449,0.9377764976779837,0.0,1.358,1.278,5.297
880,343,benzo[e]pyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),711.8,705.4813,6.319,6.319,5.433833060556465,5.155046583831021,3.266115272338636,0.0,0.885,1.164,3.053
881,343,benzo[e]pyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),771.1,771.6905,-0.591,-0.591,-1.476166939443535,-1.75817566581937,-4.8260078043864105,0.0,0.885,1.167,4.235
882,343,benzo[e]pyrene,,CH-ip-bend (8.6 um),1191.8,1190.3022,1.498,1.498,0.5984876033057852,0.6026986532634728,-1.5926213047386388,0.0,0.9,0.895,3.091
883,343,benzo[e]pyrene,,CC-stretch/CH-ip (7.7 um),1478.9,1471.4554,7.445,7.445,6.087440000000001,6.268537739017951,6.5018002228345395,0.0,1.358,1.176,0.943
884,343,benzo[e]pyrene,,CC-stretch/CH-ip (7.7 um),1320.6,1318.927,1.673,1.673,0.31544000000000016,0.058071234171109376,-3.463612294786553,0.0,1.358,1.615,5.137
885,343,benzo[e]pyrene,,low / skeletal,570.6,577.6381,-7.038,-7.038,-6.891252173913044,-6.7840050294348595,-7.77925905824901,0.0,-0.147,-0.254,0.741
886,343,benzo[e]pyrene,,low / skeletal,554.5,553.8077,0.692,0.692,0.8387478260869565,0.9169909050681415,1.6392638481530453,0.0,-0.147,-0.225,-0.947
887,343,benzo[e]pyrene,,ring / CH-ip (9-10.5 um),1037.8,1050.0488,-12.249,-12.249,-10.987521505376344,-9.108823559779013,-6.698679684039243,0.0,-1.261,-3.14,-5.55
888,343,benzo[e]pyrene,,CH-ip-bend (8.6 um),1106.9,1102.9922,3.908,3.908,3.008487603305785,2.7829042690436507,-1.5586207175759523,0.0,0.9,1.125,5.467
889,343,benzo[e]pyrene,,CC-stretch (6.2 um),1593.2,1583.9615,9.239,9.239,9.031933110367893,8.828881321047888,16.74922222073372,0.0,0.207,0.41,-7.51
890,343,benzo[e]pyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),898.2,882.9152,15.285,15.285,14.399833060556466,14.567723010322553,8.90628881937205,0.0,0.885,0.717,6.379
891,343,benzo[e]pyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),949.3,947.3038,1.996,1.996,1.1108330605564647,1.0882272734428813,4.593250483936844,0.0,0.885,0.908,-2.597
892,343,benzo[e]pyrene,,low / skeletal,645.9,646.4265,-0.527,-0.527,-0.38025217391304345,-0.22140804247301743,-4.000939111772822,0.0,-0.147,-0.306,3.474
893,343,benzo[e]pyrene,,CH-ip-bend (8.6 um),1152.3,1149.5753,2.725,2.725,1.8254876033057852,1.5343026176478414,0.08048754252068635,0.0,0.9,1.191,2.645
894,343,benzo[e]pyrene,,CH-ip-bend (8.6 um),1183.8,1196.2311,-12.431,-12.431,-13.330512396694214,-13.528921761756042,-12.29030658662585,0.0,0.9,1.098,-0.141
895,343,benzo[e]pyrene,,CC-stretch/CH-ip (7.7 um),1267.0,1259.7182,7.282,7.282,5.924440000000001,5.433489106293807,5.270149376051165,0.0,1.358,1.849,2.012
896,389,benzo[a]fluoranthene,,CH-stretch,3059.4,3059.9619,-0.562,-0.562,1.3507521367521367,1.670273083994689,3.2503043384396175,0.0,-1.913,-2.232,-3.812
897,389,benzo[a]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),739.0,741.944,-2.944,-2.944,-3.8976788079470195,-2.777314240870219,-2.310978257277786,0.0,0.954,-0.167,-0.633
898,389,benzo[a]fluoranthene,,CC-stretch/CH-ip (7.7 um),1444.1,1443.4587,0.641,0.641,-0.7718703703703702,0.4662344477119829,0.1065088340807071,0.0,1.413,0.175,0.534
899,389,benzo[a]fluoranthene,,low / skeletal,620.9,621.1029,-0.203,-0.203,-0.06718777292576417,0.5663804055392887,1.1366414511721123,0.0,-0.136,-0.769,-1.34
900,389,benzo[a]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),876.7,876.6622,0.038,0.038,-0.9156788079470197,-0.06254065428859287,-2.1097358789512897,0.0,0.954,0.101,2.148
901,389,benzo[a]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),748.7,749.1089,-0.409,-0.409,-1.3626788079470198,-0.9315453672233325,0.7013534388184093,0.0,0.954,0.523,-1.11
902,389,benzo[a]fluoranthene,,CC-stretch/CH-ip (7.7 um),1463.2,1464.0119,-0.812,-0.812,-2.22487037037037,-1.7661295672973454,-1.5793415251427665,0.0,1.413,0.954,0.767
903,389,benzo[a]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),783.0,789.218,-6.218,-6.218,-7.1716788079470195,-6.785064417069602,-6.679449282487041,0.0,0.954,0.567,0.461
904,389,benzo[a]fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),839.0,835.9569,3.043,3.043,2.0893211920529806,2.4667285010017572,3.761195203384853,0.0,0.954,0.576,-0.718
905,389,benzo[a]fluoranthene,,CH-ip-bend (8.6 um),1185.3,1181.024,4.276,4.276,3.2435444444444443,3.608934625325512,3.2054153081372343,0.0,1.032,0.667,1.071
906,389,benzo[a]fluoranthene,,low / skeletal,481.5,486.7945,-5.295,-5.295,-5.1591877729257645,-5.0025511284552975,-2.7249716637884047,0.0,-0.136,-0.292,-2.57
907,389,benzo[a]fluoranthene,,CC-stretch/CH-ip (7.7 um),1438.8,1434.8865,3.913,3.913,2.5001296296296296,2.970021115492256,-2.585095311167254,0.0,1.413,0.943,6.498
908,389,benzo[a]fluoranthene,,CC-stretch (6.2 um),1531.5,1533.9162,-2.416,-2.416,-2.6007804054054056,-2.3702716343527257,-5.981566406767294,0.0,0.185,-0.046,3.566
909,389,benzo[a]fluoranthene,,ring / CH-ip (9-10.5 um),1013.1,1023.8303,-10.73,-10.73,-9.499167567567568,-7.238183699087804,-6.6573450139529085,0.0,-1.231,-3.492,-4.073
910,389,benzo[a]fluoranthene,,CC-stretch (6.2 um),1582.0,1584.5789,-2.579,-2.579,-2.763780405405406,-2.5982595215673014,-0.7099754650209225,0.0,0.185,0.019,-1.869
911,389,benzo[a]fluoranthene,,CH-ip-bend (8.6 um),1165.9,1165.5409,0.359,0.359,-0.6734555555555555,-0.3427258355120488,-0.09025045045044428,0.0,1.032,0.702,0.449
